entry_id	type	title	headword	gloss	has_etymology	sense_count	word_count	char_count	filename
100.3	dictionary	"caugtrbal ""football"""	caugtrbal	football	True	1	107	694	dictionary/100.3_caugtrbal_football.md
100.4	dictionary	"ricottabr ""funny"""	ricottabr	funny	True	2	110	750	dictionary/100.4_ricottabr_funny.md
100.5	notes	Voyage of the Phœbos			False	0	256	1487	notes/100.5_Voyage_of_the_Phœbos.md
101.1	excerpt	Drengot Collusion			False	0	214	1405	excerpt/101.1_Drengot_Collusion.md
101.2	dictionary	"raussið ""backwards"""	raussið	backwards	True	3	122	809	dictionary/101.2_raussið_backwards.md
101.3	dictionary	"scroçabr ""agonising"""	scroçabr	agonising	True	3	112	839	dictionary/101.3_scroçabr_agonising.md
101.4	dictionary	"appragl phasm ""television set"""	appragl phasm	television set	True	1	102	779	dictionary/101.4_appragl_phasm_television_set.md
101.5	notes	New Urban Mesh			False	0	251	1567	notes/101.5_New_Urban_Mesh.md
102.1	notes	The Jacobin Fraternity			False	0	283	1739	notes/102.1_The_Jacobin_Fraternity.md
102.2	dictionary	"requïçon ""weekend"""	requïçon	weekend	True	2	156	966	dictionary/102.2_requïçon_weekend.md
102.3	dictionary	"brag ""underpants"""	brag	underpants	True	2	104	711	dictionary/102.3_brag_underpants.md
102.4	dictionary	"bacaget ""cupboard"""	bacaget	cupboard	True	2	109	739	dictionary/102.4_bacaget_cupboard.md
102.5	notes	British Mendeva			False	0	243	1626	notes/102.5_British_Mendeva.md
103.1	notes	Graveyard Fiddlers			False	0	232	1365	notes/103.1_Graveyard_Fiddlers.md
103.2	dictionary	"hau ""hi"""	hau	hi	True	2	117	680	dictionary/103.2_hau_hi.md
103.3	notes	"yela ""ciao"""			True	0	131	806	notes/103.3_yela_ciao.md
103.4	dictionary	"darfour ""towel"""	darfour	towel	True	4	122	758	dictionary/103.4_darfour_towel.md
103.5	notes	Making History			False	0	271	1739	notes/103.5_Making_History.md
104.1	notes	Jambor of Awry			False	0	202	1286	notes/104.1_Jambor_of_Awry.md
104.2	dictionary	"cougt droccað ""CD"""	cougt droccað	CD	True	1	130	816	dictionary/104.2_cougt_droccað_CD.md
104.3	dictionary	"veronic ""plastic"""	veronic	plastic	True	5	144	966	dictionary/104.3_veronic_plastic.md
104.4	dictionary	"hopr ""tool"""	hopr	tool	True	7	186	1207	dictionary/104.4_hopr_tool.md
104.5	notes	An Authorial Assortment			False	0	291	1906	notes/104.5_An_Authorial_Assortment.md
105.1	excerpt	Parachthony			False	0	239	1555	excerpt/105.1_Parachthony.md
105.2	dictionary	"haval ""doll"""	haval	doll	True	5	131	916	dictionary/105.2_haval_doll.md
105.3	dictionary	"ðonc ""crooked"""	ðonc	crooked	True	4	101	629	dictionary/105.3_ðonc_crooked.md
105.4	dictionary	"hortaminar ""urge"""	hortaminar	urge	True	2	95	716	dictionary/105.4_hortaminar_urge.md
105.5	notes	Astraphor			False	0	297	1922	notes/105.5_Astraphor.md
106.1	notes	Lower Mendeva			False	0	212	1286	notes/106.1_Lower_Mendeva.md
106.2	dictionary	"crochet ""biscuit"""	crochet	biscuit	True	2	107	679	dictionary/106.2_crochet_biscuit.md
106.3	dictionary	"nux ""nucleus"""	nux	nucleus	True	3	105	611	dictionary/106.3_nux_nucleus.md
106.4	dictionary	"cottegl ""skirt"""	cottegl	skirt	True	3	113	667	dictionary/106.4_cottegl_skirt.md
106.5	notes	Axbane			False	0	424	2513	notes/106.5_Axbane.md
107.1	notes	Convoy Australier			False	0	249	1507	notes/107.1_Convoy_Australier.md
107.2	dictionary	"autour ""owner"""	autour	owner	True	2	85	575	dictionary/107.2_autour_owner.md
107.3	dictionary	"soustançal ""material"""	soustançal	material	True	2	92	676	dictionary/107.3_soustançal_material.md
107.4	dictionary	"collujon ""bloc"""	collujon	bloc	True	2	129	942	dictionary/107.4_collujon_bloc.md
107.5	notes	Grimmers			False	0	240	1693	notes/107.5_Grimmers.md
108.1	excerpt	Sandrine			False	0	249	1566	excerpt/108.1_Sandrine.md
108.2	dictionary	"celaminour ""camera"""	celaminour	camera	True	1	92	637	dictionary/108.2_celaminour_camera.md
108.3	dictionary	"compleis ""player"""	compleis	player	True	2	85	619	dictionary/108.3_compleis_player.md
108.4	dictionary	"arrhenosarc ""androphilic"""	arrhenosarc	androphilic	True	3	151	1030	dictionary/108.4_arrhenosarc_androphilic.md
108.5	notes	Tommarth			False	0	259	1672	notes/108.5_Tommarth.md
109.1	notes	The Romantic Period			False	0	230	1408	notes/109.1_The_Romantic_Period.md
109.2	dictionary	"duvar ""cheat"""	duvar	cheat	True	2	118	719	dictionary/109.2_duvar_cheat.md
109.3	dictionary	"impar ""unlike"""	impar	unlike	True	3	105	684	dictionary/109.3_impar_unlike.md
109.4	dictionary	"sobot ""radio"""	sobot	radio	True	2	117	772	dictionary/109.4_sobot_radio.md
109.5	notes	Guillen daus Sanz			False	0	261	1506	notes/109.5_Guillen_daus_Sanz.md
110.1	notes	The Good Game			False	0	220	1412	notes/110.1_The_Good_Game.md
110.2	dictionary	"plouç ""screen"""	plouç	screen	True	4	154	976	dictionary/110.2_plouç_screen.md
110.3	dictionary	"massour ""jaw"""	massour	jaw	True	3	118	706	dictionary/110.3_massour_jaw.md
110.4	dictionary	"n'oc hour ""for a while"""	n'oc hour	for a while	True	3	147	892	dictionary/110.4_noc_hour_for_a_while.md
110.5	notes	Redstone Chair			False	0	266	1631	notes/110.5_Redstone_Chair.md
111.1	notes	Early Santrafew			False	0	269	1630	notes/111.1_Early_Santrafew.md
111.2	dictionary	"guy ""guinea pig"""	guy	guinea pig	True	4	153	981	dictionary/111.2_guy_guinea_pig.md
111.3	dictionary	"bonaventur ""happenstance"""	bonaventur	happenstance	True	1	75	649	dictionary/111.3_bonaventur_happenstance.md
111.4	dictionary	"a gest ""de facto"""	a gest	de facto	True	2	115	680	dictionary/111.4_a_gest_de_facto.md
111.5	notes	Battle of Rexam (1483)			False	0	262	1565	notes/111.5_Battle_of_Rexam_1483.md
112.1	excerpt	In the Ballroom			False	0	243	1506	excerpt/112.1_In_the_Ballroom.md
112.2	dictionary	"imminent ""prospective"""	imminent	prospective	True	4	148	976	dictionary/112.2_imminent_prospective.md
112.3	dictionary	"sou teneur covart ""in secret"""	sou teneur covart	in secret	True	2	143	912	dictionary/112.3_sou_teneur_covart_in_secret.md
112.4	dictionary	"abrangir ""include"""	abrangir	include	True	2	120	778	dictionary/112.4_abrangir_include.md
112.5	notes	North American History Quiz			False	0	286	1772	notes/112.5_North_American_History_Quiz.md
113.1	excerpt	Introduction to a Recipe			False	0	231	1342	excerpt/113.1_Introduction_to_a_Recipe.md
113.2	dictionary	"raspar ""scrape"""	raspar	scrape	True	2	114	727	dictionary/113.2_raspar_scrape.md
113.3	dictionary	"parcorrir ""scan"""	parcorrir	scan	True	3	102	630	dictionary/113.3_parcorrir_scan.md
113.4	dictionary	"souvolar ""sweep"""	souvolar	sweep	True	4	160	972	dictionary/113.4_souvolar_sweep.md
113.5	notes	Delicious Etymology			False	5	289	1827	notes/113.5_Delicious_Etymology.md
114.1	excerpt	A Transit of Venus			False	0	250	1599	excerpt/114.1_A_Transit_of_Venus.md
114.2	dictionary	"xivol ""waltz"""	xivol	waltz	True	2	172	1110	dictionary/114.2_xivol_waltz.md
114.3	dictionary	"trave ""parquetry"""	trave	parquetry	True	2	117	698	dictionary/114.3_trave_parquetry.md
114.4	dictionary	"soumoin jair ""reference"""	soumoin jair	reference	True	2	112	726	dictionary/114.4_soumoin_jair_reference.md
114.5	notes	On the Bookshelf			False	0	281	1780	notes/114.5_On_the_Bookshelf.md
115.1	excerpt	The Numeric Week			False	0	366	2219	excerpt/115.1_The_Numeric_Week.md
115.2	dictionary	"trasson ""transit"""	trasson	transit	True	3	118	802	dictionary/115.2_trasson_transit.md
115.3	dictionary	"exedr ""waiting room"""	exedr	waiting room	True	3	130	859	dictionary/115.3_exedr_waiting_room.md
115.4	dictionary	"quarvol ""airport"""	quarvol	airport	True	1	104	671	dictionary/115.4_quarvol_airport.md
115.5	notes	Turbulent Times			False	0	262	1738	notes/115.5_Turbulent_Times.md
116.1	excerpt	Fun-loving Firefighter			False	0	250	1497	excerpt/116.1_Fun-loving_Firefighter.md
116.2	dictionary	"ðar ""farming"""	ðar	farming	True	3	159	1032	dictionary/116.2_ðar_farming.md
116.3	dictionary	"veðrvent ""vane"""	veðrvent	vane	True	3	181	1237	dictionary/116.3_veðrvent_vane.md
116.4	dictionary	"clou ""segment"""	clou	segment	True	3	151	866	dictionary/116.4_clou_segment.md
116.5	notes	Kernovan Conjuring			False	0	274	1702	notes/116.5_Kernovan_Conjuring.md
117.1	notes	New Urban Mesh			False	0	264	1666	notes/117.1_New_Urban_Mesh.md
117.2	dictionary	"mallovicher ""naïve"""	mallovicher	naïve	True	2	178	1119	dictionary/117.2_mallovicher_naïve.md
117.3	dictionary	"grabattour ""paramedic"""	grabattour	paramedic	True	2	127	912	dictionary/117.3_grabattour_paramedic.md
117.4	dictionary	"extollir ""elevate"""	extollir	elevate	True	3	109	715	dictionary/117.4_extollir_elevate.md
117.5	notes	Sound Changes from Vulgar Latin to Borlish			False	0	1142	6268	notes/117.5_Sound_Changes_from_Vulgar_Latin_to_Borlish.md
118.1	notes	London			False	0	275	1581	notes/118.1_London.md
118.2	dictionary	"rostr ""prow"""	rostr	prow	True	5	156	915	dictionary/118.2_rostr_prow.md
118.3	dictionary	"balis ""beacon"""	balis	beacon	True	4	139	923	dictionary/118.3_balis_beacon.md
118.4	dictionary	"sounç ""release"""	sounç	release	True	4	151	1023	dictionary/118.4_sounç_release.md
118.5	notes	Hasiny			False	0	305	1847	notes/118.5_Hasiny.md
119.1	notes	Libya			False	0	232	1428	notes/119.1_Libya.md
119.2	dictionary	"sleut ""politician"""	sleut	politician	True	2	123	807	dictionary/119.2_sleut_politician.md
119.3	dictionary	"a squid ""on the take"""	a squid	on the take	True	2	139	837	dictionary/119.3_a_squid_on_the_take.md
119.4	dictionary	"rubic ""sporty"""	rubic	sporty	True	3	134	854	dictionary/119.4_rubic_sporty.md
119.5	notes	Seventeenth Century Studies			False	0	285	1745	notes/119.5_Seventeenth_Century_Studies.md
120.1	excerpt	Rearguard			False	0	243	1387	excerpt/120.1_Rearguard.md
120.2	dictionary	"ne fousc ""broke"""	ne fousc	broke	True	2	140	819	dictionary/120.2_ne_fousc_broke.md
120.3	dictionary	"inoïð ""silent"""	inoïð	silent	True	3	119	803	dictionary/120.3_inoïð_silent.md
120.4	dictionary	"frastr ""ash"""	frastr	ash	True	5	147	891	dictionary/120.4_frastr_ash.md
120.5	notes	Borland before Borlish			False	0	264	1653	notes/120.5_Borland_before_Borlish.md
121.1	notes	Second German War			False	0	252	1526	notes/121.1_Second_German_War.md
121.2	dictionary	"baðaspat ""nonplussed"""	baðaspat	nonplussed	True	2	144	980	dictionary/121.2_baðaspat_nonplussed.md
121.3	dictionary	"scaug ""hung"""	scaug	hung	True	9	180	1178	dictionary/121.3_scaug_hung.md
121.4	dictionary	"desbiacq ""hung"""	desbiacq	hung	True	4	160	1068	dictionary/121.4_desbiacq_hung.md
121.5	notes	Pluralisation			False	0	329	2034	notes/121.5_Pluralisation.md
122.1	excerpt	Breakfast Time			False	0	266	1471	excerpt/122.1_Breakfast_Time.md
122.2	dictionary	"lastumnesc ""haggard"""	lastumnesc	haggard	True	3	148	967	dictionary/122.2_lastumnesc_haggard.md
122.3	dictionary	"çoir ""gym"""	çoir	gym	True	1	89	584	dictionary/122.3_çoir_gym.md
122.4	dictionary	"pounçar ""flirt"""	pounçar	flirt	True	4	143	874	dictionary/122.4_pounçar_flirt.md
122.5	notes	Vascon Ascendancy			False	0	386	2430	notes/122.5_Vascon_Ascendancy.md
123.1	excerpt	Businessmen			False	0	237	1312	excerpt/123.1_Businessmen.md
123.2	dictionary	"arveiðrous ""random"""	arveiðrous	random	True	3	104	798	dictionary/123.2_arveiðrous_random.md
123.3	dictionary	"ðorof ""drove"""	ðorof	drove	True	3	130	800	dictionary/123.3_ðorof_drove.md
123.4	dictionary	"cofrsac ""backpack"""	cofrsac	backpack	True	2	132	815	dictionary/123.4_cofrsac_backpack.md
123.5	notes	Dart Geometry			False	0	336	2123	notes/123.5_Dart_Geometry.md
124.1	excerpt	Historical Linguistics Exam			False	0	264	1634	excerpt/124.1_Historical_Linguistics_Exam.md
124.2	dictionary	"entr hugt e gavisc ""torn"""	entr hugt e gavisc	torn	True	2	169	1035	dictionary/124.2_entr_hugt_e_gavisc_torn.md
124.3	dictionary	"fis ""done"""	fis	done	True	5	162	945	dictionary/124.3_fis_done.md
124.4	dictionary	"dignant ""appropriate"""	dignant	appropriate	True	2	105	692	dictionary/124.4_dignant_appropriate.md
124.5	notes	Who's Who (1700s Edition)			False	0	339	2136	notes/124.5_Whos_Who_1700s_Edition.md
125.1	excerpt	Early Modern Morrack			False	0	221	1370	excerpt/125.1_Early_Modern_Morrack.md
125.2	dictionary	"laur d'asn ""drudgery"""	laur d'asn	drudgery	True	2	117	746	dictionary/125.2_laur_dasn_drudgery.md
125.3	dictionary	"ðorn de hanc ""sideswipe"""	ðorn de hanc	sideswipe	True	2	152	923	dictionary/125.3_ðorn_de_hanc_sideswipe.md
125.4	dictionary	"govondry ""canteen"""	govondry	canteen	True	2	111	794	dictionary/125.4_govondry_canteen.md
125.5	notes	Denmark			False	0	255	1612	notes/125.5_Denmark.md
126.1	excerpt	Secret Notes			False	0	301	1755	excerpt/126.1_Secret_Notes.md
126.2	dictionary	"scobr ""bang"""	scobr	bang	True	2	82	543	dictionary/126.2_scobr_bang.md
126.3	dictionary	"nastr ""strap"""	nastr	strap	True	3	121	661	dictionary/126.3_nastr_strap.md
126.4	dictionary	"soccos destr ""red-handed"""	soccos destr	red-handed	True	2	123	784	dictionary/126.4_soccos_destr_red-handed.md
126.5	notes	Chemical Etymology			False	5	248	1588	notes/126.5_Chemical_Etymology.md
127.1	excerpt	Medieval Empire			False	0	260	1667	excerpt/127.1_Medieval_Empire.md
127.2	dictionary	"y cæros ovrir de ""make possible"""	y cæros ovrir de	make possible	True	1	141	881	dictionary/127.2_y_cæros_ovrir_de_make_possible.md
127.3	dictionary	"broncar ""flinch"""	broncar	flinch	True	3	142	923	dictionary/127.3_broncar_flinch.md
127.4	dictionary	"snuvr fair ""sniff"""	snuvr fair	sniff	True	2	127	796	dictionary/127.4_snuvr_fair_sniff.md
127.5	notes	Deadly Disasters			False	0	338	2061	notes/127.5_Deadly_Disasters.md
128.1	excerpt	St Margaret Meeting			False	0	237	1353	excerpt/128.1_St_Margaret_Meeting.md
128.2	notes	"fardig ""solo"""			True	0	143	960	notes/128.2_fardig_solo.md
128.3	notes	"lau pre yonoscon ""in the middle of nowhere"""			True	0	144	935	notes/128.3_lau_pre_yonoscon_in_the_middle_of_nowhere.md
128.4	dictionary	"increiltað ""disbelief"""	increiltað	disbelief	True	2	115	837	dictionary/128.4_increiltað_disbelief.md
128.5	notes	Mathematical Etymology			False	0	297	1879	notes/128.5_Mathematical_Etymology.md
129.1	notes	The Furore of 1961			False	0	215	1318	notes/129.1_The_Furore_of_1961.md
129.2	dictionary	"çaveyar ""cushion"""	çaveyar	cushion	True	3	150	885	dictionary/129.2_çaveyar_cushion.md
129.3	dictionary	"supellex ""paraphernalia"""	supellex	paraphernalia	True	3	131	897	dictionary/129.3_supellex_paraphernalia.md
129.4	dictionary	"kirt ag madou ""catalyst"""	kirt ag madou	catalyst	True	1	145	932	dictionary/129.4_kirt_ag_madou_catalyst.md
129.5	notes	Arcabil			False	0	245	1552	notes/129.5_Arcabil.md
130.1	notes	The Heedless Shoal			False	0	263	1624	notes/130.1_The_Heedless_Shoal.md
130.2	dictionary	"carrot ""carriage"""	carrot	carriage	True	3	146	920	dictionary/130.2_carrot_carriage.md
130.3	dictionary	"bisan ""crisp"""	bisan	crisp	True	3	122	786	dictionary/130.3_bisan_crisp.md
130.4	dictionary	"effus ""extensive"""	effus	extensive	True	2	117	755	dictionary/130.4_effus_extensive.md
130.5	notes	Angland			False	0	254	1552	notes/130.5_Angland.md
131.1	notes	Catrin of Kernow			False	0	222	1308	notes/131.1_Catrin_of_Kernow.md
131.2	dictionary	"liesc bouclant ""time loop"""	liesc bouclant	time loop	True	2	182	1102	dictionary/131.2_liesc_bouclant_time_loop.md
131.3	dictionary	"foyaçant ""virtuosic"""	foyaçant	virtuosic	True	3	148	1046	dictionary/131.3_foyaçant_virtuosic.md
131.4	dictionary	"recuidar ""reflect"""	recuidar	reflect	True	2	102	712	dictionary/131.4_recuidar_reflect.md
131.5	notes	Jeans			False	0	257	1576	notes/131.5_Jeans.md
132.1	excerpt	Cinderella Retelling			False	0	236	1289	excerpt/132.1_Cinderella_Retelling.md
132.2	dictionary	"big ""chariot"""	big	chariot	True	5	187	1079	dictionary/132.2_big_chariot.md
132.3	dictionary	"run ""symbol"""	run	symbol	True	3	154	957	dictionary/132.3_run_symbol.md
132.4	dictionary	"sce ""wheelhouse"""	sce	wheelhouse	True	6	185	1151	dictionary/132.4_sce_wheelhouse.md
132.5	notes	Dime measures			False	0	333	1942	notes/132.5_Dime_measures.md
133.1	notes	Nocturne			False	0	229	1368	notes/133.1_Nocturne.md
133.2	dictionary	"quiðeyar ""exhaust"""	quiðeyar	exhaust	True	2	111	785	dictionary/133.2_quiðeyar_exhaust.md
133.3	dictionary	"çottar ""slam"""	çottar	slam	True	2	127	702	dictionary/133.3_çottar_slam.md
133.4	dictionary	"monnocquar ""trudge"""	monnocquar	trudge	True	2	153	1025	dictionary/133.4_monnocquar_trudge.md
133.5	notes	Chemical Etymology (cont.)			False	0	251	1645	notes/133.5_Chemical_Etymology_cont.md
134.1	excerpt	Lachesism			False	0	255	1326	excerpt/134.1_Lachesism.md
134.2	dictionary	"govon ""hinge"""	govon	hinge	True	6	164	1007	dictionary/134.2_govon_hinge.md
134.3	dictionary	"effum ""exhaust"""	effum	exhaust	True	3	139	854	dictionary/134.3_effum_exhaust.md
134.4	dictionary	"gaheç ""locker"""	gaheç	locker	True	2	86	596	dictionary/134.4_gaheç_locker.md
134.5	notes	A Motley Miscellany			False	0	289	1718	notes/134.5_A_Motley_Miscellany.md
135.1	excerpt	A Hotel in Nadacow			False	0	264	1559	excerpt/135.1_A_Hotel_in_Nadacow.md
135.2	dictionary	"fæx ""pollutant"""	fæx	pollutant	True	4	136	925	dictionary/135.2_fæx_pollutant.md
135.3	dictionary	"runam ""secretly"""	runam	secretly	True	2	128	826	dictionary/135.3_runam_secretly.md
135.4	dictionary	"brevier ""memo"""	brevier	memo	True	3	107	732	dictionary/135.4_brevier_memo.md
135.5	notes	Kernow			False	0	261	1617	notes/135.5_Kernow.md
136.1	excerpt	Historiography Questions			False	0	268	1676	excerpt/136.1_Historiography_Questions.md
136.2	dictionary	"cleunfeyar ""huddle"""	cleunfeyar	huddle	True	3	107	702	dictionary/136.2_cleunfeyar_huddle.md
136.3	dictionary	"jacas ""chatter"""	jacas	chatter	True	2	91	603	dictionary/136.3_jacas_chatter.md
136.4	dictionary	"infruniscent ""bored"""	infruniscent	bored	True	2	102	734	dictionary/136.4_infruniscent_bored.md
136.5	notes	The Novomund (briefly)			False	0	534	3588	notes/136.5_The_Novomund_briefly.md
137.1	excerpt	The Henchmen of Zenda			False	0	244	1399	excerpt/137.1_The_Henchmen_of_Zenda.md
137.2	dictionary	"reunç dy blad ""roll of the dice"""	reunç dy blad	roll of the dice	True	2	168	958	dictionary/137.2_reunç_dy_blad_roll_of_the_dice.md
137.3	dictionary	"tourf ""furore"""	tourf	furore	True	2	110	679	dictionary/137.3_tourf_furore.md
137.4	dictionary	"borjonnar ""impend"""	borjonnar	impend	True	2	120	795	dictionary/137.4_borjonnar_impend.md
137.5	notes	The Dangers of DHMO			False	0	330	1983	notes/137.5_The_Dangers_of_DHMO.md
138.1	notes	Avosche			False	0	249	1501	notes/138.1_Avosche.md
138.2	dictionary	"soupleyar ""bestow"""	soupleyar	bestow	True	2	119	787	dictionary/138.2_soupleyar_bestow.md
138.3	dictionary	"pre un cocoro ""unexpectedly"""	pre un cocoro	unexpectedly	True	2	120	797	dictionary/138.3_pre_un_cocoro_unexpectedly.md
138.4	dictionary	"suicr ""soot"""	suicr	soot	True	3	131	800	dictionary/138.4_suicr_soot.md
138.5	notes	Steeplepost Tapestry			False	0	237	1487	notes/138.5_Steeplepost_Tapestry.md
139.1	notes	Just a Man			False	0	458	2510	notes/139.1_Just_a_Man.md
139.2	dictionary	"truc ""shove"""	truc	shove	True	2	110	680	dictionary/139.2_truc_shove.md
139.3	dictionary	"zovay cavir ""take a taxi"""	zovay cavir	take a taxi	True	2	180	1063	dictionary/139.3_zovay_cavir_take_a_taxi.md
139.4	dictionary	"n'eç cahut ""separately"""	n'eç cahut	separately	True	3	141	980	dictionary/139.4_neç_cahut_separately.md
139.5	notes	Monarchs of Borland			False	0	376	2257	notes/139.5_Monarchs_of_Borland.md
140.1	notes	Redstone Chair			False	0	218	1278	notes/140.1_Redstone_Chair.md
140.2	dictionary	"nothe ""forged"""	nothe	forged	True	4	158	1066	dictionary/140.2_nothe_forged.md
140.3	dictionary	"ðocaç ""haunting"""	ðocaç	haunting	True	2	115	738	dictionary/140.3_ðocaç_haunting.md
140.4	dictionary	"hamac ""bunk"""	hamac	bunk	True	4	165	969	dictionary/140.4_hamac_bunk.md
140.5	notes	Chemical Etymology (cont. 2)			False	0	259	1754	notes/140.5_Chemical_Etymology_cont_2.md
141.1	excerpt	Vampire Film Review			False	0	233	1349	excerpt/141.1_Vampire_Film_Review.md
141.2	dictionary	"ondolar ""ripple"""	ondolar	ripple	True	3	118	740	dictionary/141.2_ondolar_ripple.md
141.3	dictionary	"runastr ""sorcerer"""	runastr	sorcerer	True	4	164	1070	dictionary/141.3_runastr_sorcerer.md
141.4	dictionary	"agathin ""minister"""	agathin	minister	True	3	134	922	dictionary/141.4_agathin_minister.md
141.5	notes	Provence			False	0	588	3655	notes/141.5_Provence.md
142.1	excerpt	Man-Made Monsters			False	0	250	1498	excerpt/142.1_Man-Made_Monsters.md
142.2	dictionary	"beuscr ""monster"""	beuscr	monster	True	4	179	1153	dictionary/142.2_beuscr_monster.md
142.3	dictionary	"ec ogl quïr ""close one's eyes"""	ec ogl quïr	close one's eyes	True	2	173	1064	dictionary/142.3_ec_ogl_quïr_close_ones_eyes.md
142.4	dictionary	"oundrar ""wound"""	oundrar	wound	True	3	128	760	dictionary/142.4_oundrar_wound.md
142.5	notes	Tremonnow			False	0	265	1718	notes/142.5_Tremonnow.md
143.1	excerpt	Prehistory Curriculum			False	0	346	2187	excerpt/143.1_Prehistory_Curriculum.md
143.2	dictionary	"æternar ""immortalise"""	æternar	immortalise	True	3	115	841	dictionary/143.2_æternar_immortalise.md
143.3	dictionary	"rasamar ""tsunami"""	rasamar	tsunami	True	2	141	846	dictionary/143.3_rasamar_tsunami.md
143.4	dictionary	"assuvar ""meteor"""	assuvar	meteor	True	3	153	1030	dictionary/143.4_assuvar_meteor.md
143.5	notes	In the Solar System			False	0	295	1814	notes/143.5_In_the_Solar_System.md
144.1	notes	The Kernovan Conjuring			False	0	232	1389	notes/144.1_The_Kernovan_Conjuring.md
144.2	dictionary	"cavir yert ""boot up"""	cavir yert	boot up	True	3	156	1020	dictionary/144.2_cavir_yert_boot_up.md
144.3	dictionary	"parsemnar ""dot"""	parsemnar	dot	True	4	142	898	dictionary/144.3_parsemnar_dot.md
144.4	dictionary	"congenir ""conceive"""	congenir	conceive	True	4	148	919	dictionary/144.4_congenir_conceive.md
144.5	notes	Mashick			False	0	384	2424	notes/144.5_Mashick.md
145.1	notes	Hasiny			False	0	219	1279	notes/145.1_Hasiny.md
145.2	dictionary	"oustar ""smite"""	oustar	smite	True	4	119	748	dictionary/145.2_oustar_smite.md
145.3	dictionary	"reu de við ""MO"""	reu de við	MO	True	3	133	804	dictionary/145.3_reu_de_við_MO.md
145.4	dictionary	"emblemat ""mosaic"""	emblemat	mosaic	True	3	114	874	dictionary/145.4_emblemat_mosaic.md
145.5	notes	Furlain			False	0	247	1571	notes/145.5_Furlain.md
145.7	dictionary	"1st Lexember - des caucet ""utterly"""	1st Lexember - des caucet	utterly	True	3	141	895	dictionary/145.7_1st_Lexember_-_des_caucet_utterly.md
146.1	dictionary	"2nd Lexember - deunx ""close shave"""	2nd Lexember - deunx	close shave	True	3	448	2803	dictionary/146.1_2nd_Lexember_-_deunx_close_shave.md
146.2	dictionary	"3rd Lexember - collindar ""abut"""	3rd Lexember - collindar	abut	True	3	115	750	dictionary/146.2_3rd_Lexember_-_collindar_abut.md
146.3	dictionary	"4th Lexember - verdeyant ""lush"""	4th Lexember - verdeyant	lush	True	3	114	810	dictionary/146.3_4th_Lexember_-_verdeyant_lush.md
146.4	dictionary	"5th Lexember - roç ""cabbie"""	5th Lexember - roç	cabbie	True	2	139	842	dictionary/146.4_5th_Lexember_-_roç_cabbie.md
146.5	dictionary	"6th Lexember - lançbal ""lineball"""	6th Lexember - lançbal	lineball	True	4	459	2810	dictionary/146.5_6th_Lexember_-_lançbal_lineball.md
146.6	dictionary	"7th Lexember - clacqment ""clatter"""	7th Lexember - clacqment	clatter	True	4	145	956	dictionary/146.6_7th_Lexember_-_clacqment_clatter.md
146.7	dictionary	"8th Lexember - inquillin ""roommate"""	8th Lexember - inquillin	roommate	True	3	138	893	dictionary/146.7_8th_Lexember_-_inquillin_roommate.md
147.1	dictionary	"9th Lexember - bount ""en route"""	9th Lexember - bount	en route	True	4	423	2457	dictionary/147.1_9th_Lexember_-_bount_en_route.md
147.2	dictionary	"10th Lexember - tourm ""troop"""	10th Lexember - tourm	troop	True	5	172	1058	dictionary/147.2_10th_Lexember_-_tourm_troop.md
147.3	dictionary	"11th Lexember - alcant aposc ""eventually"""	11th Lexember - alcant aposc	eventually	True	2	139	893	dictionary/147.3_11th_Lexember_-_alcant_aposc_eventually.md
147.4	dictionary	"12th Lexember - tegmn ""shelter"""	12th Lexember - tegmn	shelter	True	4	160	956	dictionary/147.4_12th_Lexember_-_tegmn_shelter.md
147.5	dictionary	"13th Lexember - zizania ""discord"""	13th Lexember - zizania	discord	True	4	433	2836	dictionary/147.5_13th_Lexember_-_zizania_discord.md
147.6	dictionary	"14th Lexember - a plaç entarn ""some way in"""	14th Lexember - a plaç entarn	some way in	True	4	174	1048	dictionary/147.6_14th_Lexember_-_a_plaç_entarn_some_way_in.md
147.7	dictionary	"15th Lexember - kiveury ""herdtale"""	15th Lexember - kiveury	herdtale	True	2	148	982	dictionary/147.7_15th_Lexember_-_kiveury_herdtale.md
148.1	dictionary	"16th Lexember - prophthan ""faster than light"""	16th Lexember - prophthan	faster than light	True	2	424	2545	dictionary/148.1_16th_Lexember_-_prophthan_faster_than_light.md
148.2	dictionary	"17th Lexember - ja sceint ""extant"""	17th Lexember - ja sceint	extant	True	3	188	1199	dictionary/148.2_17th_Lexember_-_ja_sceint_extant.md
148.3	dictionary	"18th Lexember - ersteigon ""climax"""	18th Lexember - ersteigon	climax	True	2	146	936	dictionary/148.3_18th_Lexember_-_ersteigon_climax.md
148.4	dictionary	"19th Lexember - euxon ""quartz"""	19th Lexember - euxon	quartz	True	2	239	1477	dictionary/148.4_19th_Lexember_-_euxon_quartz.md
148.5	dictionary	"20th Lexember - incommorant ""immediate"""	20th Lexember - incommorant	immediate	True	4	362	2444	dictionary/148.5_20th_Lexember_-_incommorant_immediate.md
148.6	dictionary	"21th Lexember - grivougl ""scrawl"""	21th Lexember - grivougl	scrawl	True	2	90	610	dictionary/148.6_21th_Lexember_-_grivougl_scrawl.md
148.7	dictionary	"22th Lexember - piver ""livestock"""	22th Lexember - piver	livestock	True	3	134	919	dictionary/148.7_22th_Lexember_-_piver_livestock.md
